Epoch,lossTrain,lossVal,stdDev
1,0.1785411238670349,0.1678827404975891,0.0113174794241786
2501,0.026190226897597313,0.09267782419919968,0.19567492604255676
5001,0.009854382835328579,0.11775936931371689,0.2508748173713684
7501,0.011068716645240784,0.11546638607978821,0.24979694187641144
10001,0.006431961432099342,0.11740226298570633,0.2537458837032318
12501,0.004271908663213253,0.11832569539546967,0.25524505972862244
15001,0.004561940208077431,0.11959925293922424,0.2568454146385193
17501,0.0039039552211761475,0.12123502045869827,0.2574353814125061
20001,0.0038580046966671944,0.1217651292681694,0.2584996521472931
22501,0.004972861614078283,0.12236344814300537,0.25889527797698975
25001,0.003933552652597427,0.12108457088470459,0.25708603858947754
27501,0.0031234710477292538,0.12146608531475067,0.2556648254394531
30001,0.0037809093482792377,0.12069031596183777,0.2537224590778351
32501,0.002661507111042738,0.12227662652730942,0.25747397541999817
35001,0.0032405350357294083,0.12023579329252243,0.2517935037612915
37501,0.003147109877318144,0.12069595605134964,0.2518422603607178
40001,0.003864796832203865,0.11883042752742767,0.24839568138122559
42501,0.0028644504491239786,0.11827648431062698,0.2472909539937973
45001,0.0031891854014247656,0.11758145689964294,0.24752601981163025
47501,0.006256037391722202,0.11175700277090073,0.23847109079360962
49999,0.0039976127445697784,0.11848955601453781,0.2511475384235382
